065931000;+03:00;2769892510;230.26;10;;;
065931000;+03:00;2769892511;230.26;60;;;
065931000;+03:00;2769892512;230.26;110;;;
065931000;+03:00;2769892513;230.26;820;;;
065931000;+03:00;2769892514;230.26;40;;;
065931000;+03:00;2769892515;230.26;940;;;
065931000;+03:00;2769892516;230.26;10;;;
065931000;+03:00;2769892517;230.26;30;;;
065931000;+03:00;2769892518;230.26;220;;;
065931000;+03:00;2769892519;230.26;40;;;
065931000;+03:00;2769892520;230.26;240;;;
065931000;+03:00;2769892521;230.26;10;;;
065931000;+03:00;2769892522;230.26;20;;;
065931000;+03:00;2769892523;230.26;10;;;
065931000;+03:00;2769892524;230.26;10;;;
065931000;+03:00;2769892525;230.26;210;;;
065931000;+03:00;2769892526;230.26;90;;;
065931000;+03:00;2769892527;230.26;100;;;
065931000;+03:00;2769892528;230.26;10;;;
065931000;+03:00;2769892529;230.26;10;;;
065931000;+03:00;2769892530;230.26;10;;;
065931000;+03:00;2769892531;230.26;20;;;
065931000;+03:00;2769892532;230.26;80;;;
065931000;+03:00;2769892533;230.26;10;;;
065931000;+03:00;2769892534;230.26;2550;;;
065931000;+03:00;2769892535;230.26;10;;;
065931000;+03:00;2769892536;230.26;750;;;
070001000;+03:00;2769892860;230.28;100;;;
070001000;+03:00;2769892868;230.27;100;;;
070001000;+03:00;2769892893;230.29;10;;;
070001000;+03:00;2769892894;230.29;240;;;
070001000;+03:00;2769892896;230.29;160;;;
070001000;+03:00;2769892897;230.3;10;;;
070001000;+03:00;2769892898;230.3;10;;;
070001000;+03:00;2769892899;230.33;400;;;
070001000;+03:00;2769892900;230.33;400;;;
070001000;+03:00;2769892901;230.33;2200;;;
070001000;+03:00;2769892902;230.32;70;;;
070001000;+03:00;2769892903;230.27;30;;;
070001000;+03:00;2769892904;230.26;100;;;
070001000;+03:00;2769892905;230.37;300;;;
070001000;+03:00;2769892906;230.41;20;;;
070001000;+03:00;2769892907;230.41;10;;;
070001000;+03:00;2769892908;230.44;10;;;
070001000;+03:00;2769892909;230.45;40;;;
070001000;+03:00;2769892916;230.27;900;;;
070001000;+03:00;2769892920;230.26;100;;;
070001000;+03:00;2769892921;230.26;500;;;
070001000;+03:00;2769892928;230.26;500;;;
070001000;+03:00;2769892936;230.32;200;;;
070001000;+03:00;2769892940;230.32;50;;;
070001000;+03:00;2769892941;230.27;20;;;
070001000;+03:00;2769892942;230.26;380;;;
070001000;+03:00;2769892943;230.26;1100;;;
070001000;+03:00;2769892944;230.31;100;;;
070001000;+03:00;2769892945;230.27;10;;;
070001000;+03:00;2769892946;230.27;250;;;
070002000;+03:00;2769892949;230.26;400;;;
070002000;+03:00;2769892950;230.31;250;;;
070002000;+03:00;2769892955;230.31;250;;;
070002000;+03:00;2769892988;230.31;400;;;
070002000;+03:00;2769892989;230.32;50;;;
070002000;+03:00;2769892990;230.41;1950;;;
070002000;+03:00;2769892998;230.27;50;;;
070003000;+03:00;2769893045;230.27;20;;;
070003000;+03:00;2769893058;230.27;30;;;
070003000;+03:00;2769893059;230.26;20;;;
070003000;+03:00;2769893099;230.28;10;;;
070003000;+03:00;2769893100;230.26;990;;;
070004000;+03:00;2769893122;230.4;200;;;
070004000;+03:00;2769893123;230.26;150;;;
070004000;+03:00;2769893124;230.26;100;;;
070004000;+03:00;2769893125;230.26;1000;;;
070004000;+03:00;2769893186;230.26;50;;;
070004000;+03:00;2769893243;230.26;30;;;
070004000;+03:00;2769893249;230.26;1260;;;
070004000;+03:00;2769893250;230.25;48740;;;
070004000;+03:00;2769893253;230.25;10;;;
070004000;+03:00;2769893261;230.25;50;;;
070005000;+03:00;2769893291;230.27;100;;;
070005000;+03:00;2769893292;230.27;260;;;
070005000;+03:00;2769893298;230.27;80;;;
070005000;+03:00;2769893310;230.27;30;;;
070005000;+03:00;2769893314;230.25;27150;;;
070005000;+03:00;2769893315;230.25;10;;;
070005000;+03:00;2769893316;230.25;2000;;;
