070000000;+03:00;217.8;218;217.1;217.4;324590
070100000;+03:00;217.4;217.88;216.5;216.54;503900
070200000;+03:00;216.55;216.73;215.78;216.28;488950
070300000;+03:00;216.25;216.5;216.1;216.41;173250
070400000;+03:00;216.41;216.84;216.3;216.75;118430
070500000;+03:00;216.74;217.19;216.6;216.9;430240
070600000;+03:00;216.91;217.4;216.8;217.08;116490
070700000;+03:00;217.1;217.3;216.9;217.13;227870
070800000;+03:00;217.08;217.33;217;217;85410
070900000;+03:00;217.09;217.09;216.8;216.81;274840
071000000;+03:00;216.85;217.55;216.81;217.32;239200
071100000;+03:00;217.4;217.48;217.15;217.15;41550
071200000;+03:00;217.15;217.17;216.93;217.11;140130
071300000;+03:00;217.12;217.24;217;217.14;24110
071400000;+03:00;217.04;217.15;217;217.1;26580
071500000;+03:00;217.15;217.8;217.09;217.31;208400
071600000;+03:00;217.26;217.41;217.1;217.11;31270
071700000;+03:00;217.11;217.22;217;217.06;154720
071800000;+03:00;217.01;217.28;217;217.13;26780
071900000;+03:00;217.19;217.55;217.06;217.15;94200
072000000;+03:00;217.15;217.7;217.07;217.28;171500
072100000;+03:00;217.28;217.44;217.24;217.36;42330
072200000;+03:00;217.36;217.4;217.3;217.4;16490
072300000;+03:00;217.39;217.7;217.39;217.6;151830
072400000;+03:00;217.63;218.62;217.63;218.6;468790
072500000;+03:00;218.55;219.86;218.53;219.32;981790
072600000;+03:00;219.41;222.5;219.41;222.5;1467930
072700000;+03:00;222.24;223.99;221.21;221.38;1082760
072800000;+03:00;221.38;223;221.1;221.97;530910
072900000;+03:00;221.9;222;221.39;221.39;435690
073000000;+03:00;221.49;221.68;221.13;221.25;152590
073100000;+03:00;221.22;221.67;221.04;221.22;446350
073200000;+03:00;221.26;221.95;221.25;221.58;713850
073300000;+03:00;221.59;221.79;221.5;221.62;100950
073400000;+03:00;221.62;221.98;221.5;221.68;469400
073500000;+03:00;221.67;222.2;221.51;221.92;391660
073600000;+03:00;221.85;221.89;221.35;221.58;318160
073700000;+03:00;221.58;221.66;221.5;221.58;305760
073800000;+03:00;221.6;221.6;221.25;221.37;395080
073900000;+03:00;221.3;221.4;221.25;221.25;290290
074000000;+03:00;221.25;221.28;220.58;221;392060
074100000;+03:00;220.96;221.2;220.75;220.9;122420
074200000;+03:00;220.9;220.97;220.7;220.82;117300
074300000;+03:00;220.86;221.72;220.86;220.92;290740
074400000;+03:00;220.94;221.32;220.82;221.19;166840
074500000;+03:00;221.18;221.67;221.03;221.59;48330
074600000;+03:00;221.47;221.69;221.1;221.1;159460
074700000;+03:00;221.22;221.49;221;221.18;125790
074800000;+03:00;221.18;221.3;221.01;221.13;38480
074900000;+03:00;221.18;221.3;221.05;221.05;52050
075000000;+03:00;221.14;221.32;221.08;221.29;74340
075100000;+03:00;221.3;221.5;221.12;221.3;41720
075200000;+03:00;221.3;221.3;221;221.27;139520
075300000;+03:00;221.27;221.33;221.02;221.1;19790
075400000;+03:00;221.12;221.34;221;221.15;139260
075500000;+03:00;221.16;221.36;221;221.15;165270
075600000;+03:00;221.23;221.85;221.1;221.3;513560
075700000;+03:00;221.31;221.58;221.14;221.34;107670
075800000;+03:00;221.33;221.5;221.18;221.43;99190
075900000;+03:00;221.42;221.5;221.2;221.48;58470
080000000;+03:00;221.47;221.85;221.4;221.69;199430
080100000;+03:00;221.69;221.7;221.02;221.17;292920
080200000;+03:00;221.17;221.4;220.7;220.72;312820
080300000;+03:00;220.82;221.06;220.7;220.9;116070
080400000;+03:00;220.86;221.14;220.86;221.02;29900
080500000;+03:00;220.93;221.21;220.21;220.47;336230
080600000;+03:00;220.47;220.75;220.01;220.4;524920
080700000;+03:00;220.36;220.5;220.01;220.16;253140
080800000;+03:00;220.06;220.48;220.01;220.34;153570
080900000;+03:00;220.26;220.5;220.26;220.44;173160
081000000;+03:00;220.44;220.5;219.41;219.98;360430
081100000;+03:00;219.97;219.99;219.46;219.53;121930
081200000;+03:00;219.47;219.94;219.47;219.94;119050
081300000;+03:00;219.86;219.93;219.3;219.76;84890
081400000;+03:00;219.79;220.25;219.72;220.08;125940
081500000;+03:00;220;220;219.85;220;40110
081600000;+03:00;219.97;220.25;219.91;220.25;52720
081700000;+03:00;220.25;220.48;220.25;220.35;50510
081800000;+03:00;220.38;220.4;220.08;220.4;42720
081900000;+03:00;220.35;220.48;220.25;220.4;51600
082000000;+03:00;220.39;220.65;220.01;220.01;297490
082100000;+03:00;220.01;220.25;220.01;220.1;80130
082200000;+03:00;220.07;220.27;220.01;220.2;64770
082300000;+03:00;220.2;220.34;220.08;220.23;146730
082400000;+03:00;220.24;220.31;220.18;220.27;14820
082500000;+03:00;220.21;220.27;220.09;220.2;19540
082600000;+03:00;220.2;220.26;219.7;219.84;271690
082700000;+03:00;219.91;219.97;219.63;219.97;158140
082800000;+03:00;219.96;220.09;219.81;220.02;56540
082900000;+03:00;220.02;220.31;220.02;220.24;45700
083000000;+03:00;220.25;220.93;220.25;220.93;195830
083100000;+03:00;220.83;221.1;220.74;221.01;362030
083200000;+03:00;221.02;221.05;220.67;220.83;34310
083300000;+03:00;220.75;220.9;220.52;220.89;67190
083400000;+03:00;220.76;220.92;220.7;220.9;22760
083500000;+03:00;220.89;221.05;220.79;220.88;150430
083600000;+03:00;220.88;220.99;220.73;220.78;34850
083700000;+03:00;220.72;220.79;220.6;220.75;37930
083800000;+03:00;220.7;220.8;220.6;220.8;58420
083900000;+03:00;220.8;220.84;220.6;220.6;31950
084000000;+03:00;220.62;220.62;220.2;220.55;79810
084100000;+03:00;220.55;220.55;220.21;220.43;19410
084200000;+03:00;220.45;220.46;220.37;220.45;18990
084300000;+03:00;220.4;220.4;220.06;220.15;31780
084400000;+03:00;220.17;220.17;219.54;219.82;271560
084500000;+03:00;219.82;220.2;219.79;219.79;90710
084600000;+03:00;219.89;219.95;219.58;219.9;43410
084700000;+03:00;219.85;219.85;219.71;219.82;7050
084800000;+03:00;219.73;220.15;219.73;220.13;50820
084900000;+03:00;220.04;220.14;220.04;220.12;3010
085000000;+03:00;220.14;220.14;219.82;219.9;26750
