070000000;+03:00;193.43;193.64;192.65;193.15;1143040
071500000;+03:00;193.18;193.45;193.08;193.34;625210
073000000;+03:00;193.33;193.57;193.25;193.25;940160
074500000;+03:00;193.25;193.34;192.77;192.8;534540
080000000;+03:00;192.77;192.99;192.66;192.9;438900
081500000;+03:00;192.88;193.1;192.8;192.99;215090
083000000;+03:00;193.06;193.08;192.2;192.23;1217920
084500000;+03:00;192.22;192.4;191.07;191.2;3943760
090000000;+03:00;191.26;191.39;190.82;191.16;1451220
091500000;+03:00;191.1;191.4;191.03;191.35;590220
093000000;+03:00;191.35;191.65;191.33;191.35;838650
094500000;+03:00;191.37;191.63;191.33;191.57;596150
100000000;+03:00;191.61;191.83;191.52;191.75;672240
101500000;+03:00;191.77;192.07;191.75;191.91;833080
103000000;+03:00;191.91;192;191.6;191.9;444260
104500000;+03:00;191.98;192.23;191.82;192.07;767600
110000000;+03:00;192.05;192.26;191.83;192.07;292800
111500000;+03:00;192.12;192.6;192.1;192.45;912290
113000000;+03:00;192.5;192.7;192.34;192.34;601980
114500000;+03:00;192.34;192.63;192.34;192.4;197480
120000000;+03:00;192.36;192.49;191.92;192.11;550710
121500000;+03:00;192.13;192.3;192.08;192.21;173780
123000000;+03:00;192.2;192.22;191.68;191.93;519520
124500000;+03:00;191.99;192.19;191.58;191.69;349940
130000000;+03:00;191.69;192.13;191.68;192.05;487320
131500000;+03:00;192.05;192.3;192;192.24;512530
133000000;+03:00;192.25;192.3;191.2;191.44;2155640
134500000;+03:00;191.44;191.7;191.12;191.7;699900
140000000;+03:00;191.66;191.74;191.17;191.36;726280
141500000;+03:00;191.36;191.6;191.2;191.3;293910
143000000;+03:00;191.29;191.82;191.24;191.82;512200
144500000;+03:00;191.8;192.2;191.7;192;587280
150000000;+03:00;191.97;192.22;191.57;191.89;568410
151500000;+03:00;191.9;192.42;191.89;192.29;579670
153000000;+03:00;192.3;192.4;191.9;191.97;739880
154500000;+03:00;192.34;192.34;192.34;192.34;210310
