070000000;+03:00;192.49;192.59;191.81;192.2;1236930
071500000;+03:00;192.25;192.26;192.08;192.15;441520
073000000;+03:00;192.14;192.18;191.89;191.96;1101170
074500000;+03:00;191.95;192.23;191.95;192.09;274690
080000000;+03:00;192.07;192.09;191.34;191.4;2581040
081500000;+03:00;191.4;191.88;191.22;191.63;1032660
083000000;+03:00;191.63;192.17;191.62;192.02;583190
084500000;+03:00;192.03;192.06;191.5;191.83;691540
090000000;+03:00;191.79;192.09;191.61;191.7;455360
091500000;+03:00;191.69;191.81;191.4;191.69;650900
093000000;+03:00;191.69;191.91;191.58;191.69;199600
094500000;+03:00;191.73;192.03;191.63;191.88;182860
100000000;+03:00;191.88;192.06;191.68;191.85;477640
101500000;+03:00;191.88;191.95;191.62;191.81;633540
103000000;+03:00;191.8;191.84;191.61;191.75;500540
104500000;+03:00;191.75;192.05;191.66;191.88;458310
110000000;+03:00;191.88;191.89;191.31;191.35;1412180
111500000;+03:00;191.32;191.75;191.31;191.63;291250
113000000;+03:00;191.66;191.74;191.5;191.61;274010
114500000;+03:00;191.67;191.78;191.34;191.35;708330
120000000;+03:00;191.36;192.18;191.36;191.97;1025630
121500000;+03:00;192.01;192.17;191.78;191.95;376920
123000000;+03:00;191.96;192.13;191.83;191.97;491420
124500000;+03:00;192.01;192.12;191.87;192.11;417120
130000000;+03:00;192.12;192.35;191.88;192.08;1276900
131500000;+03:00;192.08;192.53;191.91;192.25;1671200
133000000;+03:00;192.25;192.46;191.85;191.86;935090
134500000;+03:00;191.91;192.12;191.75;192.08;642410
140000000;+03:00;192.08;192.22;191.85;192.06;389720
141500000;+03:00;192.1;192.11;191.76;191.82;884380
143000000;+03:00;191.77;192.15;191.76;191.98;427730
144500000;+03:00;191.97;191.99;191.77;191.77;173530
150000000;+03:00;191.85;192;191.7;191.79;822220
151500000;+03:00;191.8;191.85;191.52;191.82;1220100
153000000;+03:00;191.83;192.03;191.71;192;1377820
154500000;+03:00;192.03;192.03;192.03;192.03;202210
