065947000;+03:00;2755715572;193.95;10;;;
065947000;+03:00;2755715573;193.95;640;;;
065947000;+03:00;2755715574;193.95;350;;;
065947000;+03:00;2755715575;193.95;400;;;
065947000;+03:00;2755715576;193.95;500;;;
065947000;+03:00;2755715577;193.95;10;;;
065947000;+03:00;2755715578;193.95;920;;;
065947000;+03:00;2755715579;193.95;250;;;
065947000;+03:00;2755715580;193.95;10;;;
065947000;+03:00;2755715581;193.95;1760;;;
065947000;+03:00;2755715582;193.95;500;;;
065947000;+03:00;2755715583;193.95;370;;;
065947000;+03:00;2755715584;193.95;150;;;
065947000;+03:00;2755715585;193.95;10;;;
065947000;+03:00;2755715586;193.95;60;;;
065947000;+03:00;2755715587;193.95;10;;;
065947000;+03:00;2755715588;193.95;10;;;
065947000;+03:00;2755715589;193.95;10;;;
065947000;+03:00;2755715590;193.95;4490;;;
065947000;+03:00;2755715591;193.95;5150;;;
065947000;+03:00;2755715592;193.95;2850;;;
065947000;+03:00;2755715593;193.95;2850;;;
065947000;+03:00;2755715594;193.95;2500;;;
065947000;+03:00;2755715595;193.95;9240;;;
065947000;+03:00;2755715596;193.95;100;;;
065947000;+03:00;2755715597;193.95;10;;;
065947000;+03:00;2755715598;193.95;10;;;
065947000;+03:00;2755715599;193.95;10;;;
065947000;+03:00;2755715600;193.95;10;;;
065947000;+03:00;2755715601;193.95;590;;;
065947000;+03:00;2755715602;193.95;10;;;
065947000;+03:00;2755715603;193.95;10;;;
065947000;+03:00;2755715604;193.95;10;;;
065947000;+03:00;2755715605;193.95;10;;;
065947000;+03:00;2755715606;193.95;440;;;
065947000;+03:00;2755715607;193.95;10;;;
065947000;+03:00;2755715608;193.95;10;;;
065947000;+03:00;2755715609;193.95;2400;;;
065947000;+03:00;2755715610;193.95;10;;;
065947000;+03:00;2755715611;193.95;1710;;;
065947000;+03:00;2755715612;193.95;1500;;;
065947000;+03:00;2755715613;193.95;10;;;
065947000;+03:00;2755715614;193.95;10;;;
065947000;+03:00;2755715615;193.95;10;;;
065947000;+03:00;2755715616;193.95;100;;;
065947000;+03:00;2755715617;193.95;1810;;;
065947000;+03:00;2755715618;193.95;70;;;
065947000;+03:00;2755715619;193.95;10;;;
065947000;+03:00;2755715620;193.95;4560;;;
065947000;+03:00;2755715621;193.95;10;;;
065947000;+03:00;2755715622;193.95;4990;;;
065947000;+03:00;2755715623;193.95;450;;;
065947000;+03:00;2755715624;193.95;10;;;
065947000;+03:00;2755715625;193.95;10;;;
065947000;+03:00;2755715626;193.95;550;;;
065947000;+03:00;2755715627;193.95;1500;;;
065947000;+03:00;2755715628;193.95;10;;;
065947000;+03:00;2755715629;193.95;150;;;
065947000;+03:00;2755715630;193.95;40;;;
065947000;+03:00;2755715631;193.95;3000;;;
065947000;+03:00;2755715632;193.95;6610;;;
065947000;+03:00;2755715633;193.95;10;;;
065947000;+03:00;2755715634;193.95;200;;;
065947000;+03:00;2755715635;193.95;10;;;
065947000;+03:00;2755715636;193.95;200;;;
070000000;+03:00;2755715895;193.94;160;;;
070000000;+03:00;2755715896;193.95;340;;;
070001000;+03:00;2755715930;193.56;300;;;
070001000;+03:00;2755715976;193.8;100;;;
070001000;+03:00;2755716021;193.8;400;;;
070002000;+03:00;2755716030;193.9;100;;;
070002000;+03:00;2755716035;193.8;400;;;
070002000;+03:00;2755716038;193.87;600;;;
070002000;+03:00;2755716039;193.9;70;;;
070002000;+03:00;2755716040;193.91;100;;;
070002000;+03:00;2755716041;193.92;50;;;
070002000;+03:00;2755716042;193.93;260;;;
070002000;+03:00;2755716043;193.94;4170;;;
070002000;+03:00;2755716044;193.95;4750;;;
070002000;+03:00;2755716055;193.8;300;;;
070002000;+03:00;2755716065;193.8;100;;;
070002000;+03:00;2755716067;193.87;10;;;
070002000;+03:00;2755716068;193.87;490;;;
070002000;+03:00;2755716069;193.93;10;;;
070002000;+03:00;2755716073;193.8;500;;;
070002000;+03:00;2755716074;193.8;100;;;
070002000;+03:00;2755716119;193.92;600;;;
070002000;+03:00;2755716120;193.93;1630;;;
070002000;+03:00;2755716136;193.8;100;;;
070004000;+03:00;2755716193;193.81;280;;;
070004000;+03:00;2755716194;193.81;2370;;;
070004000;+03:00;2755716195;193.88;200;;;
070005000;+03:00;2755716228;193.88;500;;;
070007000;+03:00;2755716298;193.81;10;;;
070008000;+03:00;2755716326;193.81;100;;;
070008000;+03:00;2755716357;193.81;1560;;;
070008000;+03:00;2755716360;193.81;50;;;
070009000;+03:00;2755716384;193.81;50;;;
070009000;+03:00;2755716392;193.81;60;;;
070009000;+03:00;2755716393;193.81;10;;;
070009000;+03:00;2755716394;193.8;1000;;;
070009000;+03:00;2755716395;193.8;190;;;
070009000;+03:00;2755716396;193.8;630;;;
070009000;+03:00;2755716397;193.78;3000;;;
070009000;+03:00;2755716398;193.75;520;;;
070009000;+03:00;2755716399;193.75;5590;;;
070009000;+03:00;2755716410;193.75;330;;;
070012000;+03:00;2755716494;193.75;230;;;
070012000;+03:00;2755716495;193.74;160;;;
070012000;+03:00;2755716496;193.74;350;;;
070012000;+03:00;2755716497;193.72;260;;;
070012000;+03:00;2755716498;193.7;500;;;
070012000;+03:00;2755716507;193.71;10;;;
070013000;+03:00;2755716584;193.81;10;;;
070013000;+03:00;2755716605;193.71;2000;;;
070014000;+03:00;2755716617;193.81;60;;;
070014000;+03:00;2755716623;193.71;10;;;
070014000;+03:00;2755716638;193.71;160;;;
070014000;+03:00;2755716651;193.8;500;;;
070014000;+03:00;2755716652;193.8;1100;;;
070014000;+03:00;2755716653;193.8;1200;;;
070014000;+03:00;2755716654;193.8;300;;;
070014000;+03:00;2755716655;193.8;1200;;;
070014000;+03:00;2755716656;193.8;100;;;
070014000;+03:00;2755716657;193.8;1200;;;
070014000;+03:00;2755716658;193.8;100;;;
070015000;+03:00;2755716665;193.81;10;;;
070015000;+03:00;2755716666;193.84;90;;;
070015000;+03:00;2755716667;193.8;600;;;
070015000;+03:00;2755716668;193.8;180;;;
070017000;+03:00;2755716741;193.72;200;;;
070017000;+03:00;2755716756;193.72;200;;;
070019000;+03:00;2755716829;193.72;2600;;;
070019000;+03:00;2755716830;193.72;750;;;
070019000;+03:00;2755716833;193.72;360;;;
070020000;+03:00;2755716886;193.71;50;;;
070024000;+03:00;2755716989;193.71;30;;;
070024000;+03:00;2755716990;193.7;970;;;
070024000;+03:00;2755717001;193.71;200;;;
070025000;+03:00;2755717022;193.71;100;;;
070025000;+03:00;2755717024;193.7;10;;;
070026000;+03:00;2755717048;193.71;100;;;
070027000;+03:00;2755717097;193.7;9020;;;
070027000;+03:00;2755717098;193.7;810;;;
070027000;+03:00;2755717099;193.7;220;;;
070027000;+03:00;2755717100;193.7;1480;;;
070027000;+03:00;2755717101;193.69;3000;;;
070027000;+03:00;2755717102;193.64;1470;;;
070030000;+03:00;2755717196;193.71;500;;;
070030000;+03:00;2755717200;193.71;100;;;
070032000;+03:00;2755717271;193.71;4700;;;
070033000;+03:00;2755717289;193.65;100;;;
070033000;+03:00;2755717292;193.71;2000;;;
070033000;+03:00;2755717299;193.71;200;;;
070034000;+03:00;2755717315;193.65;2900;;;
070034000;+03:00;2755717316;193.65;750;;;
070034000;+03:00;2755717317;193.65;1250;;;
070034000;+03:00;2755717319;193.71;2100;;;
070034000;+03:00;2755717320;193.71;3520;;;
070035000;+03:00;2755717337;193.71;100;;;
070035000;+03:00;2755717350;193.71;1000;;;
070035000;+03:00;2755717351;193.71;2370;;;
070035000;+03:00;2755717352;193.71;100;;;
070035000;+03:00;2755717353;193.72;100;;;
070035000;+03:00;2755717354;193.76;900;;;
070035000;+03:00;2755717358;193.76;2000;;;
070035000;+03:00;2755717359;193.76;2000;;;
070036000;+03:00;2755717360;193.76;1000;;;
070036000;+03:00;2755717361;193.76;4600;;;
070036000;+03:00;2755717362;193.78;100;;;
070036000;+03:00;2755717363;193.8;920;;;
070036000;+03:00;2755717364;193.8;300;;;
070036000;+03:00;2755717365;193.8;50;;;
070036000;+03:00;2755717366;193.81;100;;;
070036000;+03:00;2755717367;193.82;100;;;
070036000;+03:00;2755717382;193.87;10;;;
070036000;+03:00;2755717383;193.88;100;;;
070036000;+03:00;2755717384;193.88;890;;;
070036000;+03:00;2755717385;193.88;1610;;;
070036000;+03:00;2755717386;193.89;100;;;
070036000;+03:00;2755717387;193.9;290;;;
070036000;+03:00;2755717388;193.9;710;;;
070036000;+03:00;2755717389;193.9;290;;;
070036000;+03:00;2755717390;193.9;210;;;
070036000;+03:00;2755717391;193.91;190;;;
070036000;+03:00;2755717392;193.92;600;;;
070036000;+03:00;2755717393;193.91;1000;;;
070036000;+03:00;2755717394;193.92;1000;;;
070037000;+03:00;2755717395;193.92;1000;;;
070037000;+03:00;2755717396;193.92;400;;;
070037000;+03:00;2755717397;193.93;10;;;
070037000;+03:00;2755717398;193.94;10;;;
070037000;+03:00;2755717399;193.94;450;;;
070037000;+03:00;2755717400;193.94;50;;;
070037000;+03:00;2755717401;193.95;80;;;
070037000;+03:00;2755717403;193.93;1000;;;
070037000;+03:00;2755717442;193.86;10;;;
070037000;+03:00;2755717462;193.93;1460;;;
070039000;+03:00;2755717512;193.86;2990;;;
070039000;+03:00;2755717513;193.86;750;;;
070039000;+03:00;2755717514;193.79;3000;;;
070039000;+03:00;2755717515;193.79;470;;;
070039000;+03:00;2755717516;193.77;50;;;
070039000;+03:00;2755717517;193.75;3000;;;
070039000;+03:00;2755717518;193.73;2140;;;
070039000;+03:00;2755717519;193.72;1750;;;
070039000;+03:00;2755717520;193.71;1850;;;
070039000;+03:00;2755717521;193.86;2910;;;
070039000;+03:00;2755717525;193.87;50;;;
070039000;+03:00;2755717526;193.92;10;;;
070039000;+03:00;2755717527;193.92;940;;;
070039000;+03:00;2755717528;193.75;800;;;
070039000;+03:00;2755717529;193.92;100;;;
070039000;+03:00;2755717530;193.92;900;;;
070039000;+03:00;2755717531;193.92;100;;;
070039000;+03:00;2755717532;193.93;50;;;
070039000;+03:00;2755717533;193.94;850;;;
070040000;+03:00;2755717535;193.93;900;;;
070040000;+03:00;2755717536;193.94;1880;;;
070040000;+03:00;2755717537;193.94;2840;;;
070040000;+03:00;2755717538;193.93;1870;;;
070040000;+03:00;2755717546;193.94;850;;;
070040000;+03:00;2755717547;193.94;1000;;;
070040000;+03:00;2755717548;193.94;150;;;
070040000;+03:00;2755717549;193.94;170;;;
070040000;+03:00;2755717550;193.94;3280;;;
070040000;+03:00;2755717551;193.8;300;;;
070040000;+03:00;2755717552;193.92;1000;;;
070040000;+03:00;2755717553;193.93;300;;;
070040000;+03:00;2755717554;193.94;400;;;
070040000;+03:00;2755717555;193.95;300;;;
070040000;+03:00;2755717556;193.92;250;;;
070040000;+03:00;2755717557;193.92;750;;;
070040000;+03:00;2755717558;193.95;750;;;
070040000;+03:00;2755717559;193.95;250;;;
070040000;+03:00;2755717560;193.95;1000;;;
070040000;+03:00;2755717561;193.95;120;;;
070040000;+03:00;2755717562;193.95;880;;;
070040000;+03:00;2755717564;193.93;1000;;;
070040000;+03:00;2755717565;193.93;750;;;
070040000;+03:00;2755717566;193.94;250;;;
070040000;+03:00;2755717569;193.95;1000;;;
070040000;+03:00;2755717570;193.94;1000;;;
070040000;+03:00;2755717571;193.94;400;;;
070040000;+03:00;2755717572;193.95;600;;;
070040000;+03:00;2755717573;193.95;1000;;;
070040000;+03:00;2755717575;193.95;1000;;;
070040000;+03:00;2755717576;193.95;900;;;
070040000;+03:00;2755717577;193.95;10;;;
070040000;+03:00;2755717578;193.95;90;;;
070040000;+03:00;2755717580;193.8;20;;;
070042000;+03:00;2755717665;193.87;70;;;
070042000;+03:00;2755717666;193.87;1300;;;
070042000;+03:00;2755717668;193.87;70;;;
070042000;+03:00;2755717681;193.81;150;;;
070044000;+03:00;2755717731;193.81;20;;;
070044000;+03:00;2755717732;193.77;50;;;
070044000;+03:00;2755717733;193.75;260;;;
070047000;+03:00;2755717771;193.86;1000;;;
070047000;+03:00;2755717772;193.87;130;;;
070047000;+03:00;2755717773;193.92;20;;;
070047000;+03:00;2755717774;193.93;2100;;;
070049000;+03:00;2755717806;193.82;80;;;
070049000;+03:00;2755717807;193.8;420;;;
070050000;+03:00;2755717809;193.92;700;;;
070050000;+03:00;2755717810;193.92;300;;;
070050000;+03:00;2755717811;193.92;180;;;
070050000;+03:00;2755717812;193.94;50;;;
070050000;+03:00;2755717813;193.94;100;;;
070050000;+03:00;2755717814;193.95;10;;;
070050000;+03:00;2755717815;193.95;40;;;
070050000;+03:00;2755717816;193.95;40;;;
070050000;+03:00;2755717817;193.95;580;;;
070050000;+03:00;2755717818;193.95;1000;;;
070050000;+03:00;2755717819;193.95;2280;;;
070050000;+03:00;2755717820;193.95;1640;;;
070050000;+03:00;2755717821;193.97;3000;;;
070050000;+03:00;2755717822;193.97;50;;;
070050000;+03:00;2755717823;193.98;1000;;;
070050000;+03:00;2755717824;193.98;100;;;
070050000;+03:00;2755717825;193.98;2240;;;
070050000;+03:00;2755717826;193.98;340;;;
070050000;+03:00;2755717827;193.98;600;;;
070050000;+03:00;2755717828;193.98;60;;;
070050000;+03:00;2755717829;193.82;2000;;;
070050000;+03:00;2755717831;193.94;1000;;;
070050000;+03:00;2755717836;193.97;940;;;
070050000;+03:00;2755717837;193.97;60;;;
070050000;+03:00;2755717838;193.97;100;;;
070050000;+03:00;2755717839;193.98;600;;;
070050000;+03:00;2755717840;193.98;300;;;
070050000;+03:00;2755717841;193.97;900;;;
070050000;+03:00;2755717842;193.98;100;;;
