070000000;+03:00;209.55;210.96;209.55;210.7;348360
070100000;+03:00;210.86;210.93;210.3;210.33;154720
070200000;+03:00;210.3;210.38;210.2;210.26;62790
070300000;+03:00;210.26;210.29;210.16;210.16;90640
070400000;+03:00;210.2;210.2;210.11;210.13;91090
070500000;+03:00;210.13;210.16;209.72;209.8;158370
070600000;+03:00;209.73;210.25;209.72;210.06;231540
070700000;+03:00;210;210.19;209.92;209.93;39930
070800000;+03:00;209.94;209.95;209.64;209.7;146290
070900000;+03:00;209.7;209.86;209.7;209.82;161620
071000000;+03:00;209.82;209.82;209.12;209.5;601470
071100000;+03:00;209.47;209.67;209.26;209.67;237850
071200000;+03:00;209.64;209.99;209.64;209.99;146680
071300000;+03:00;209.94;210.19;209.9;210.09;204690
071400000;+03:00;210.09;210.1;210.03;210.1;65120
071500000;+03:00;210.1;210.42;210.07;210.31;372950
071600000;+03:00;210.35;210.5;210.23;210.47;219160
071700000;+03:00;210.49;210.54;210.3;210.44;127470
071800000;+03:00;210.48;210.65;210.41;210.64;155990
071900000;+03:00;210.64;210.65;210.58;210.65;141570
072000000;+03:00;210.65;210.65;210.43;210.46;149430
072100000;+03:00;210.49;210.54;210.41;210.53;105650
072200000;+03:00;210.53;210.55;210.35;210.38;89570
072300000;+03:00;210.35;210.5;210.23;210.37;361580
072400000;+03:00;210.45;210.48;210.12;210.23;53190
072500000;+03:00;210.23;210.29;210.03;210.07;74890
072600000;+03:00;210.1;210.3;210;210.23;142280
072700000;+03:00;210.25;210.29;210.15;210.27;40170
072800000;+03:00;210.27;210.38;210.15;210.24;55580
072900000;+03:00;210.29;210.29;210.1;210.19;49930
073000000;+03:00;210.15;210.23;210.1;210.13;31730
073100000;+03:00;210.13;210.29;210.13;210.2;62880
073200000;+03:00;210.19;210.29;210.16;210.2;32710
073300000;+03:00;210.21;210.26;210.02;210.06;55710
073400000;+03:00;210.09;210.24;210.04;210.06;65350
073500000;+03:00;210.09;210.11;210;210.01;68310
073600000;+03:00;210.01;210.24;210;210.24;51870
073700000;+03:00;210.24;210.44;210.24;210.31;100490
073800000;+03:00;210.31;210.38;210;210.27;113370
073900000;+03:00;210.26;210.33;210.2;210.2;30610
074000000;+03:00;210.2;210.2;210;210.05;84370
074100000;+03:00;210.06;210.08;210;210;240170
074200000;+03:00;210;210.06;209.56;209.57;146120
074300000;+03:00;209.61;209.74;209.55;209.55;140060
074400000;+03:00;209.57;209.65;209.4;209.4;193890
074500000;+03:00;209.41;209.69;209.4;209.64;159710
074600000;+03:00;209.67;209.96;209.55;209.73;292070
074700000;+03:00;209.73;209.82;209.63;209.63;42370
074800000;+03:00;209.63;209.65;209.45;209.65;65570
074900000;+03:00;209.62;209.68;209.59;209.59;14300
075000000;+03:00;209.6;209.69;209.56;209.58;29590
075100000;+03:00;209.6;209.65;209.45;209.65;71620
075200000;+03:00;209.65;209.75;209.63;209.68;42600
075300000;+03:00;209.65;209.93;209.63;209.88;201060
075400000;+03:00;209.89;210.23;209.82;210.11;899900
075500000;+03:00;210.11;210.46;210.03;210.42;302070
075600000;+03:00;210.37;210.65;210.37;210.43;472370
075700000;+03:00;210.43;210.65;210.4;210.59;177580
075800000;+03:00;210.59;210.65;210.47;210.48;61120
075900000;+03:00;210.48;210.48;210.32;210.37;59040
080000000;+03:00;210.34;210.42;210.3;210.37;58720
080100000;+03:00;210.37;210.51;210.34;210.49;70900
080200000;+03:00;210.5;210.6;210.5;210.52;220750
080300000;+03:00;210.55;210.57;210.3;210.32;44690
080400000;+03:00;210.33;210.47;210.3;210.41;46350
080500000;+03:00;210.41;210.54;210.39;210.48;79060
080600000;+03:00;210.44;210.55;210.44;210.5;419510
080700000;+03:00;210.5;210.65;210.44;210.65;461220
080800000;+03:00;210.65;210.65;210.49;210.65;201560
080900000;+03:00;210.63;211.23;210.63;211.23;890870
081000000;+03:00;211.2;211.25;210.78;211.09;715920
081100000;+03:00;211.12;212.26;211.05;211.88;851750
081200000;+03:00;211.81;212.09;211.66;211.97;357920
081300000;+03:00;211.89;211.99;211.48;211.58;213060
081400000;+03:00;211.62;211.62;211.49;211.59;115450
081500000;+03:00;211.55;211.67;211.21;211.36;325640
081600000;+03:00;211.36;211.42;211.22;211.32;121840
081700000;+03:00;211.33;211.35;211.05;211.3;147870
081800000;+03:00;211.25;211.47;211.25;211.39;123990
081900000;+03:00;211.42;211.47;211.3;211.47;15600
082000000;+03:00;211.45;211.51;211.29;211.3;54730
082100000;+03:00;211.33;211.37;211.05;211.14;189640
082200000;+03:00;211.14;211.18;210.9;211.01;208140
082300000;+03:00;211.01;211.03;210.9;210.9;172650
082400000;+03:00;210.9;210.97;210.75;210.82;334010
082500000;+03:00;210.81;210.97;210.77;210.97;116960
082600000;+03:00;210.98;211.12;210.95;210.98;42880
082700000;+03:00;210.93;211.1;210.83;210.98;26270
082800000;+03:00;210.95;211.02;210.76;210.84;54070
082900000;+03:00;210.84;211.05;210.84;210.98;60690
083000000;+03:00;210.9;210.97;210.76;210.95;40460
083100000;+03:00;210.92;210.98;210.85;210.94;26400
083200000;+03:00;210.98;211.32;210.96;211.28;76990
083300000;+03:00;211.28;211.32;211.05;211.15;67530
083400000;+03:00;211.15;211.3;211.15;211.23;56180
083500000;+03:00;211.24;211.43;211.21;211.43;66020
083600000;+03:00;211.43;211.45;211.23;211.23;52140
083700000;+03:00;211.29;211.3;211.03;211.1;43780
083800000;+03:00;211.08;211.13;211.04;211.1;19220
083900000;+03:00;211.13;211.17;211.08;211.17;20900
084000000;+03:00;211.18;211.29;211.14;211.16;19090
084100000;+03:00;211.16;211.17;210.98;211.02;46500
084200000;+03:00;211.04;211.04;210.6;210.6;99440
084300000;+03:00;210.6;210.79;210.44;210.56;291110
084400000;+03:00;210.57;210.78;210.44;210.76;199690
084500000;+03:00;210.75;210.75;210.44;210.57;89690
084600000;+03:00;210.53;210.58;210;210.22;290950
084700000;+03:00;210.2;210.29;210.18;210.24;56700
084800000;+03:00;210.24;210.24;210.2;210.23;8430
084900000;+03:00;210.23;210.23;210;210.1;123480
085000000;+03:00;210.09;210.29;210;210.21;363380
085100000;+03:00;210.24;210.46;210.22;210.45;59530
085200000;+03:00;210.47;210.48;210.34;210.45;86500
085300000;+03:00;210.38;210.39;210.22;210.34;51390
085400000;+03:00;210.34;210.34;210.23;210.28;8020
085500000;+03:00;210.23;210.31;210.11;210.27;104220
085600000;+03:00;210.23;210.43;210.21;210.43;67250
085700000;+03:00;210.43;210.44;210.14;210.14;18690
085800000;+03:00;210.14;210.28;210.14;210.28;5840
085900000;+03:00;210.3;210.48;210.25;210.48;58900
090000000;+03:00;210.43;210.69;210.4;210.6;39130
090100000;+03:00;210.63;210.67;210.55;210.6;13990
090200000;+03:00;210.65;210.67;210.5;210.63;30830
090300000;+03:00;210.55;210.61;210.15;210.35;355370
