070000000;+03:00;194.22;194.3;194.01;194.12;246700
070100000;+03:00;194.13;194.15;193.91;193.92;516560
070200000;+03:00;193.92;193.95;193.9;193.93;111710
070300000;+03:00;193.92;194;193.75;193.75;449600
070400000;+03:00;193.75;193.96;193.71;193.95;55850
070500000;+03:00;193.95;194.1;193.93;194.07;240470
070600000;+03:00;194.05;194.1;194.05;194.1;51680
070700000;+03:00;194.1;194.28;194.05;194.28;170080
070800000;+03:00;194.28;194.9;194.17;194.77;241860
070900000;+03:00;194.71;194.8;194.63;194.71;185520
071000000;+03:00;194.65;194.71;194.5;194.5;93940
071100000;+03:00;194.53;194.58;194.34;194.39;140930
071200000;+03:00;194.39;194.42;194.22;194.32;46170
071300000;+03:00;194.27;194.48;194.14;194.48;56180
071400000;+03:00;194.48;194.7;194.3;194.61;247020
071500000;+03:00;194.68;194.7;194.5;194.55;195850
071600000;+03:00;194.51;194.57;194.5;194.57;112110
071700000;+03:00;194.58;194.58;194.5;194.51;53870
071800000;+03:00;194.53;194.69;194.51;194.61;131810
071900000;+03:00;194.63;194.63;194.55;194.6;29630
072000000;+03:00;194.6;194.6;194.33;194.35;197520
072100000;+03:00;194.39;194.42;194.2;194.22;80170
072200000;+03:00;194.2;194.39;194.2;194.36;53710
072300000;+03:00;194.36;194.36;194.21;194.22;18940
072400000;+03:00;194.26;194.28;194.24;194.25;2610
072500000;+03:00;194.25;194.28;194.05;194.17;161410
072600000;+03:00;194.18;194.36;194.15;194.36;86470
072700000;+03:00;194.36;194.38;194.25;194.31;26250
072800000;+03:00;194.26;194.3;194.19;194.21;30090
072900000;+03:00;194.27;194.27;194.2;194.22;8920
073000000;+03:00;194.27;194.37;194.21;194.35;39990
073100000;+03:00;194.29;194.31;194.2;194.22;38890
073200000;+03:00;194.2;194.3;194.12;194.2;48100
073300000;+03:00;194.16;194.21;194.15;194.2;12180
073400000;+03:00;194.2;194.21;194.15;194.15;11660
073500000;+03:00;194.19;194.3;193.92;193.92;221500
073600000;+03:00;193.92;193.99;193.8;193.91;122840
073700000;+03:00;193.93;194.16;193.9;194.03;48220
073800000;+03:00;194.08;194.09;193.9;193.9;66310
073900000;+03:00;193.91;194.07;193.85;194.04;48210
074000000;+03:00;194.05;194.1;194;194.01;126500
074100000;+03:00;194.01;194.13;194.01;194.09;50280
074200000;+03:00;194.09;194.09;194.02;194.04;12320
074300000;+03:00;194.03;194.04;194;194.01;238180
074400000;+03:00;194;194.04;194;194.02;184210
074500000;+03:00;194.03;194.05;194;194.01;114120
074600000;+03:00;194.01;194.03;194;194;226450
074700000;+03:00;194;194.07;194;194.07;40270
074800000;+03:00;194.08;194.09;194;194;53990
074900000;+03:00;194;194.02;193.55;193.64;598590
075000000;+03:00;193.62;193.74;193.5;193.69;265300
075100000;+03:00;193.74;193.77;193.6;193.63;52040
075200000;+03:00;193.66;193.7;193.6;193.69;189800
075300000;+03:00;193.62;193.7;193.6;193.65;72800
075400000;+03:00;193.61;193.65;193.6;193.6;33030
075500000;+03:00;193.6;193.76;193.6;193.7;44480
075600000;+03:00;193.7;193.72;193.6;193.65;57500
075700000;+03:00;193.62;193.65;193.6;193.6;34720
075800000;+03:00;193.6;193.65;193.6;193.6;125430
075900000;+03:00;193.6;193.67;193.6;193.6;19000
080000000;+03:00;193.6;193.78;193.6;193.71;61360
080100000;+03:00;193.7;193.92;193.7;193.81;44850
080200000;+03:00;193.85;194;193.85;193.99;90240
080300000;+03:00;193.96;193.96;193.84;193.96;35980
080400000;+03:00;193.94;193.97;193.8;193.8;25870
080500000;+03:00;193.8;193.83;193.67;193.72;45650
080600000;+03:00;193.74;193.77;193.7;193.77;4890
080700000;+03:00;193.71;193.77;193.7;193.71;29160
080800000;+03:00;193.71;193.76;193.71;193.71;23680
080900000;+03:00;193.71;193.71;193.4;193.4;360520
081000000;+03:00;193.4;193.54;193.4;193.51;90220
081100000;+03:00;193.47;193.54;193.31;193.33;214790
081200000;+03:00;193.31;193.33;193.14;193.2;228320
081300000;+03:00;193.22;193.22;193.15;193.18;77540
081400000;+03:00;193.18;193.26;193.15;193.25;93040
081500000;+03:00;193.22;193.3;193.18;193.23;61860
081600000;+03:00;193.26;193.26;193.16;193.17;86300
081700000;+03:00;193.17;193.22;193.15;193.22;297010
081800000;+03:00;193.16;193.22;193.15;193.2;61150
081900000;+03:00;193.19;193.24;193.18;193.2;14160
082000000;+03:00;193.23;193.26;193.15;193.21;134740
082100000;+03:00;193.23;193.27;193.17;193.26;26260
082200000;+03:00;193.23;193.28;193.15;193.16;80630
082300000;+03:00;193.16;193.22;193.15;193.16;30470
082400000;+03:00;193.16;193.26;193.16;193.16;79380
082500000;+03:00;193.16;193.19;193.06;193.07;320670
082600000;+03:00;193.1;193.16;193.06;193.11;30840
082700000;+03:00;193.11;193.44;193.11;193.41;114620
082800000;+03:00;193.4;193.43;193.12;193.19;111420
082900000;+03:00;193.19;193.22;193.15;193.17;22770
083000000;+03:00;193.17;193.18;193.05;193.13;142720
083100000;+03:00;193.11;193.22;193.03;193.22;137960
083200000;+03:00;193.16;193.17;193.13;193.15;9800
083300000;+03:00;193.15;193.17;192.85;192.9;255480
083400000;+03:00;192.96;192.96;192.85;192.87;54200
083500000;+03:00;192.88;193;192.88;192.98;48320
083600000;+03:00;192.98;193;192.88;192.94;25720
083700000;+03:00;192.94;193.29;192.94;193.18;182460
083800000;+03:00;193.16;193.3;193.12;193.3;29890
083900000;+03:00;193.25;193.25;193.2;193.22;19140
084000000;+03:00;193.21;193.3;193.21;193.27;38020
084100000;+03:00;193.28;193.3;193.19;193.19;17520
084200000;+03:00;193.16;193.3;193.14;193.3;16170
084300000;+03:00;193.3;193.36;193.3;193.34;28500
084400000;+03:00;193.34;193.45;193.33;193.45;101840
084500000;+03:00;193.44;193.55;193.41;193.41;302090
084600000;+03:00;193.41;193.45;193.26;193.4;58710
084700000;+03:00;193.37;193.42;193.33;193.42;14530
084800000;+03:00;193.42;193.44;193.18;193.18;35880
084900000;+03:00;193.22;193.29;193.12;193.29;38660
085000000;+03:00;193.28;193.36;193.23;193.32;27420
085100000;+03:00;193.28;193.39;193.28;193.3;3460
085200000;+03:00;193.28;193.28;193.21;193.28;5510
085300000;+03:00;193.3;193.33;193.26;193.33;10120
085400000;+03:00;193.29;193.35;193.29;193.35;610
085500000;+03:00;193.31;193.46;193.31;193.46;6920
085600000;+03:00;193.47;193.5;193.26;193.4;53520
085700000;+03:00;193.36;193.36;193.28;193.3;13010
085800000;+03:00;193.32;193.4;193.3;193.4;7240
085900000;+03:00;193.39;193.39;193.28;193.3;48740
090000000;+03:00;193.29;193.33;193.26;193.33;9530
090100000;+03:00;193.26;193.27;193.15;193.24;67770
090200000;+03:00;193.16;193.24;193.15;193.15;36010
090300000;+03:00;193.16;193.23;193.15;193.16;6000
090400000;+03:00;193.15;193.2;193.15;193.2;20230
090500000;+03:00;193.17;193.21;193.15;193.21;9380
090600000;+03:00;193.21;193.21;193.15;193.15;3910
090700000;+03:00;193.15;193.19;193.11;193.11;74790
090800000;+03:00;193.11;193.15;193.1;193.14;13440
090900000;+03:00;193.11;193.19;193.11;193.13;5650
091000000;+03:00;193.15;193.15;193.03;193.03;108090
091100000;+03:00;193.04;193.09;192.99;193;152520
091200000;+03:00;193.02;193.02;192.93;192.96;42210
091300000;+03:00;192.99;193.01;192.92;192.92;18850
091400000;+03:00;192.96;193.01;192.95;193;36560
091500000;+03:00;193;193;192.58;192.66;303150
091600000;+03:00;192.72;192.88;192.71;192.77;109100
091700000;+03:00;192.8;192.9;192.8;192.9;4680
091800000;+03:00;192.9;193.1;192.9;193.09;28900
091900000;+03:00;193.09;193.1;193.04;193.09;51540
092000000;+03:00;193.06;193.07;192.92;192.95;35100
092100000;+03:00;192.96;193;192.75;192.88;91410
092200000;+03:00;192.81;192.88;192.74;192.74;11500
092300000;+03:00;192.75;192.98;192.74;192.9;14870
